min_y,min_x,max_y,max_x
7936,9547,7965,9576
1638,5575,1667,5604
16121,9712,16150,9741
5228,6165,5257,6194
1400,803,1429,832
8483,12326,8512,12355
8608,5183,8637,5212
3561,10580,3590,10609
8653,12385,8682,12414
13758,2718,13787,2747
14262,4010,14291,4039
12650,4315,12679,4344
12764,6804,12793,6833
8353,9991,8382,10020
15581,3690,15610,3719
14102,3871,14131,3900
10571,12698,10600,12727
6901,6678,6930,6707
10744,5997,10773,6026
4227,14016,4256,14045
13425,15632,13454,15661
5231,5436,5260,5465
3011,2509,3040,2538
302,4856,331,4885
3041,1138,3070,1167
11912,3440,11941,3469
2362,1096,2391,1125
7145,6746,7174,6775
12335,11382,12364,11411
3155,9160,3184,9189
9344,10672,9373,10701
7213,6306,7242,6335
5062,15102,5091,15131
15856,826,15885,855
4912,12508,4941,12537
3691,11824,3720,11853
8112,12850,8141,12879
14428,5430,14457,5459
3588,7379,3617,7408
10463,13470,10492,13499
15458,6968,15487,6997
5781,3842,5810,3871
2631,12990,2660,13019
6925,9598,6954,9627
7068,2729,7097,2758
9871,13720,9900,13749
4315,9419,4344,9448
6323,11205,6352,11234
2419,14589,2448,14618
7738,6542,7767,6571
390,11367,419,11396
4752,15930,4781,15959
8809,15213,8838,15242
6623,8314,6652,8343
5003,11279,5032,11308
11737,12472,11766,12501
12436,5411,12465,5440
13831,7305,13860,7334
14321,8585,14350,8614
6780,1442,6809,1471
7546,1189,7575,1218
5527,1365,5556,1394
1862,2656,1891,2685
5242,6898,5271,6927
11498,5622,11527,5651
15317,6885,15346,6914
2382,10217,2411,10246
11802,15089,11831,15118
8321,13091,8350,13120
4775,12480,4804,12509
5819,6329,5848,6358
8588,1391,8617,1420
7232,4770,7261,4799
3147,14134,3176,14163
9307,8968,9336,8997
8101,6505,8130,6534
16,5675,45,5704
16140,13193,16169,13222
4225,7186,4254,7215
8156,3052,8185,3081
14853,3640,14882,3669
890,3667,919,3696
7844,6299,7873,6328
9059,373,9088,402
7523,11482,7552,11511
8316,9556,8345,9585
5119,13520,5148,13549
1552,5703,1581,5732
3926,6199,3955,6228
16122,7445,16151,7474
8652,10130,8681,10159
9024,4356,9053,4385
7134,1800,7163,1829
6040,7250,6069,7279
9010,1358,9039,1387
13289,8640,13318,8669
4047,14062,4076,14091
14885,12841,14914,12870
9060,11,9089,40
11867,1533,11896,1562
10293,3885,10322,3914
3,10898,32,10927
15017,3286,15046,3315
14726,5307,14755,5336
15065,3637,15094,3666
14672,7762,14701,7791
1336,11957,1365,11986
1615,6699,1644,6728
5446,7046,5475,7075
12635,15475,12664,15504
8478,8170,8507,8199
16258,2329,16287,2358
10750,5638,10779,5667
14088,690,14117,719
7475,13098,7504,13127
12747,13537,12776,13566
1392,11004,1421,11033
15206,1172,15235,1201
12371,5222,12400,5251
15858,1664,15887,1693
3281,2347,3310,2376
12172,247,12201,276
5695,12758,5724,12787
2457,11231,2486,11260
4181,10556,4210,10585
4970,8540,4999,8569
3631,12752,3660,12781
3785,6194,3814,6223
4074,8112,4103,8141
13435,12211,13464,12240
12560,12127,12589,12156
10822,13508,10851,13537
11743,8592,11772,8621
9106,9535,9135,9564
10986,15054,11015,15083
12609,10983,12638,11012
13342,7387,13371,7416
967,14201,996,14230
6219,6257,6248,6286
5351,13059,5380,13088
2076,6733,2105,6762
10661,2245,10690,2274
15007,5324,15036,5353
1018,6585,1047,6614
3469,9337,3498,9366
3466,3902,3495,3931
12695,8750,12724,8779
12107,5808,12136,5837
11775,13020,11804,13049
15393,11369,15422,11398
479,6188,508,6217
10371,15068,10400,15097
9274,2460,9303,2489
14540,15263,14569,15292
15406,3820,15435,3849
2285,3513,2314,3542
15007,13397,15036,13426
6283,5599,6312,5628
4585,7580,4614,7609
9411,10375,9440,10404
13969,9855,13998,9884
6242,9337,6271,9366
1540,11708,1569,11737
3517,3000,3546,3029
15598,2674,15627,2703
6223,5254,6252,5283
12132,15157,12161,15186
14551,1871,14580,1900
5224,15486,5253,15515
14247,4205,14276,4234
5853,5919,5882,5948
3270,3063,3299,3092
13307,13092,13336,13121
14093,6069,14122,6098
13712,2153,13741,2182
387,3189,416,3218
7650,5870,7679,5899
6969,10528,6998,10557
888,3252,917,3281
12296,12212,12325,12241
12892,4811,12921,4840
12425,15227,12454,15256
8066,12229,8095,12258
2794,1482,2823,1511
14109,11811,14138,11840
11422,15240,11451,15269
2553,3109,2582,3138
10342,14137,10371,14166
4048,3825,4077,3854
11056,8081,11085,8110
3359,1132,3388,1161
3025,9511,3054,9540
15717,8534,15746,8563
7135,794,7164,823
1518,4662,1547,4691
1995,4059,2024,4088
549,15335,578,15364
524,6922,553,6951
10140,3673,10169,3702
257,5987,286,6016
6272,6687,6301,6716
291,2212,320,2241
7993,10429,8022,10458
9857,4594,9886,4623
9415,9855,9444,9884
10989,2660,11018,2689
16310,12432,16339,12461
1434,13732,1463,13761
7008,3906,7037,3935
13491,12764,13520,12793
1157,12353,1186,12382
14922,5614,14951,5643
11217,2239,11246,2268
16196,10043,16225,10072
6118,7512,6147,7541
3435,7184,3464,7213
12744,5886,12773,5915
11735,14824,11764,14853
2005,12783,2034,12812
7473,9319,7502,9348
2737,6777,2766,6806
8000,2564,8029,2593
14795,16307,14824,16336
13702,2608,13731,2637
10725,10654,10754,10683
13749,14806,13778,14835
1524,3731,1553,3760
7101,11994,7130,12023
8443,6357,8472,6386
9646,205,9675,234
14222,12013,14251,12042
12639,5491,12668,5520
4190,10029,4219,10058
14547,1010,14576,1039
3915,3006,3944,3035
9845,13940,9874,13969
6315,13351,6344,13380
2281,5160,2310,5189
1262,5527,1291,5556
11441,9911,11470,9940
3732,6000,3761,6029
8159,7489,8188,7518
14418,7317,14447,7346
6850,12375,6879,12404
12120,12631,12149,12660
13252,12503,13281,12532
583,4831,612,4860
13399,16261,13428,16290
1107,11406,1136,11435
8057,4130,8086,4159
4185,15324,4214,15353
1640,9375,1669,9404
16108,10793,16137,10822
3352,12341,3381,12370
7993,12910,8022,12939
15458,10469,15487,10498
607,4380,636,4409
955,14827,984,14856
2068,6755,2097,6784
13796,8108,13825,8137
4466,12541,4495,12570
5007,10060,5036,10089
4311,6363,4340,6392
6571,5501,6600,5530
1886,11782,1915,11811
14251,3709,14280,3738
354,5274,383,5303
5826,9091,5855,9120
4516,10473,4545,10502
12886,13374,12915,13403
1254,16059,1283,16088
9868,15613,9897,15642
9732,12241,9761,12270
82,14465,111,14494
164,14786,193,14815
7324,4663,7353,4692
3734,10135,3763,10164
11055,14799,11084,14828
5639,10329,5668,10358
10863,6248,10892,6277
15099,2512,15128,2541
7082,5352,7111,5381
14154,9405,14183,9434
15745,8119,15774,8148
11578,8652,11607,8681
9193,13333,9222,13362
7738,11785,7767,11814
10372,8878,10401,8907
11217,4443,11246,4472
6571,14872,6600,14901
1776,11859,1805,11888
7747,11867,7776,11896
6323,4475,6352,4504
1574,4821,1603,4850
3346,6944,3375,6973
13932,13876,13961,13905
14053,10764,14082,10793
2813,3806,2842,3835
3971,12510,4000,12539
6021,14217,6050,14246
12018,2203,12047,2232
9564,11859,9593,11888
12505,8431,12534,8460
7627,6224,7656,6253
5648,3527,5677,3556
14963,12996,14992,13025
2374,9969,2403,9998
2243,15195,2272,15224
5309,1216,5338,1245
13248,9388,13277,9417
14526,11111,14555,11140
11442,5481,11471,5510
6894,10983,6923,11012
13374,7345,13403,7374
7808,4417,7837,4446
5979,8487,6008,8516
3245,12448,3274,12477
14290,12035,14319,12064
12872,12789,12901,12818
11012,4812,11041,4841
10787,7941,10816,7970
1718,8252,1747,8281
10528,10641,10557,10670
6368,10472,6397,10501
11074,12738,11103,12767
466,4926,495,4955
3224,5980,3253,6009
2817,9536,2846,9565
2143,14693,2172,14722
10399,8520,10428,8549
11569,2336,11598,2365
4808,662,4837,691
9457,6285,9486,6314
14717,13184,14746,13213
6984,2675,7013,2704
15041,15399,15070,15428
16010,2367,16039,2396
12153,7337,12182,7366
5393,9354,5422,9383
4615,5241,4644,5270
12645,13680,12674,13709
3573,3188,3602,3217
10495,8168,10524,8197
5815,4920,5844,4949
5799,10054,5828,10083
1182,16041,1211,16070
2791,4800,2820,4829
11938,8498,11967,8527
800,12249,829,12278
12215,14051,12244,14080
9715,244,9744,273
6139,14220,6168,14249
10101,14233,10130,14262
15606,13953,15635,13982
7202,6323,7231,6352
11261,12469,11290,12498
6633,11243,6662,11272
11217,1827,11246,1856
14171,1161,14200,1190
12656,257,12685,286
6004,10075,6033,10104
8963,3052,8992,3081
10882,16349,10911,16378
1063,7044,1092,7073
5449,14038,5478,14067
11872,13789,11901,13818
4509,1256,4538,1285
9936,8181,9965,8210
14150,10669,14179,10698
13255,4641,13284,4670
11636,11129,11665,11158
11564,14272,11593,14301
2115,10868,2144,10897
6470,10858,6499,10887
3927,6756,3956,6785
11392,13199,11421,13228
7399,20,7428,49
11588,1998,11617,2027
4078,13631,4107,13660
520,4776,549,4805
4857,11843,4886,11872
2601,6503,2630,6532
1610,13511,1639,13540
820,9851,849,9880
6513,8669,6542,8698
12136,9489,12165,9518
6382,1866,6411,1895
8748,12765,8777,12794
3979,3799,4008,3828
12050,8115,12079,8144
14623,2009,14652,2038
1432,14971,1461,15000
13834,15896,13863,15925
9208,1636,9237,1665
13351,13633,13380,13662
12801,7823,12830,7852
3549,8101,3578,8130
5572,6847,5601,6876
750,1740,779,1769
3167,4893,3196,4922
13561,8493,13590,8522
10162,3514,10191,3543
1337,10651,1366,10680
5228,2024,5257,2053
2492,6133,2521,6162
5173,8642,5202,8671
1319,1768,1348,1797
5975,8301,6004,8330
11396,11659,11425,11688
184,7966,213,7995
4271,7656,4300,7685
11965,14465,11994,14494
8111,13120,8140,13149
5343,10041,5372,10070
11016,4754,11045,4783
15744,9822,15773,9851
9736,13903,9765,13932
248,5736,277,5765
5001,6810,5030,6839
14738,13122,14767,13151
4673,5366,4702,5395
15746,9907,15775,9936
16165,10831,16194,10860
15128,7157,15157,7186
7015,15974,7044,16003
11159,11497,11188,11526
10998,2782,11027,2811
5576,13852,5605,13881
16226,10809,16255,10838
15486,8655,15515,8684
10390,4062,10419,4091
7040,12062,7069,12091
13475,6961,13504,6990
16108,13272,16137,13301
3389,10167,3418,10196
5550,2044,5579,2073
13091,10311,13120,10340
15093,5882,15122,5911
7452,471,7481,500
2350,9571,2379,9600
2984,2758,3013,2787
998,10966,1027,10995
13117,16300,13146,16329
7591,6581,7620,6610
4182,12838,4211,12867
11552,14103,11581,14132
3486,496,3515,525
13851,3393,13880,3422
9011,6997,9040,7026
9618,9667,9647,9696
6832,11612,6861,11641
15362,9066,15391,9095
5097,8528,5126,8557
5518,6008,5547,6037
6425,12473,6454,12502
3850,14124,3879,14153
16035,6691,16064,6720
1029,1077,1058,1106
14668,3362,14697,3391
6370,15088,6399,15117
15763,2196,15792,2225
13908,1554,13937,1583
15530,13703,15559,13732
14696,8733,14725,8762
4575,1841,4604,1870
5578,11343,5607,11372
14367,436,14396,465
3169,8843,3198,8872
9879,14805,9908,14834
8262,12588,8291,12617
1579,8741,1608,8770
14434,12596,14463,12625
5396,10824,5425,10853
8279,1663,8308,1692
13171,1117,13200,1146
1936,14338,1965,14367
14639,5073,14668,5102
2722,10746,2751,10775
12694,9967,12723,9996
7888,13338,7917,13367
11353,146,11382,175
12942,1421,12971,1450
6116,10243,6145,10272
7925,5372,7954,5401
15339,6949,15368,6978
10546,886,10575,915
11113,13421,11142,13450
1739,13074,1768,13103
4834,1798,4863,1827
15185,12145,15214,12174
16265,14823,16294,14852
10895,7781,10924,7810
13715,10791,13744,10820
1213,15440,1242,15469
15949,9270,15978,9299
8726,5520,8755,5549
6407,5235,6436,5264
11327,1390,11356,1419
5626,12744,5655,12773
8266,338,8295,367
3947,10861,3976,10890
3079,13353,3108,13382
9718,11866,9747,11895
7584,11177,7613,11206
600,2581,629,2610
7990,5507,8019,5536
5319,16096,5348,16125
8556,1622,8585,1651
11293,16077,11322,16106
7086,9814,7115,9843
1571,12159,1600,12188
8981,6384,9010,6413
15323,13853,15352,13882
7833,1803,7862,1832
14283,6490,14312,6519
8150,551,8179,580
10964,2280,10993,2309
13822,16043,13851,16072
11303,5440,11332,5469
7554,10455,7583,10484
14249,11545,14278,11574
2644,7951,2673,7980
13756,5025,13785,5054
3253,6300,3282,6329
6865,917,6894,946
6296,15753,6325,15782
15346,12693,15375,12722
11764,12075,11793,12104
1881,12669,1910,12698
4755,7378,4784,7407
10226,245,10255,274
9935,14849,9964,14878
128,4228,157,4257
9251,7544,9280,7573
13248,8374,13277,8403
14242,4970,14271,4999
4065,9394,4094,9423
7020,15427,7049,15456
9298,2131,9327,2160
5083,15806,5112,15835
16219,6693,16248,6722
13837,10720,13866,10749
3713,10712,3742,10741
6940,13076,6969,13105
4419,2536,4448,2565
15042,6072,15071,6101
8458,3483,8487,3512
6855,2728,6884,2757
12945,13037,12974,13066
10224,1376,10253,1405
4195,13403,4224,13432
14894,10526,14923,10555
8574,2031,8603,2060
6065,7429,6094,7458
2482,334,2511,363
2974,5731,3003,5760
12259,5181,12288,5210
12322,2779,12351,2808
2494,7902,2523,7931
9592,15380,9621,15409
2331,14880,2360,14909
13940,14291,13969,14320
16297,7970,16326,7999
11800,2617,11829,2646
12162,12882,12191,12911
13396,556,13425,585
6830,4868,6859,4897
13357,13581,13386,13610
6497,9195,6526,9224
2670,14,2699,43
7680,10958,7709,10987
13160,12451,13189,12480
8162,13605,8191,13634
7587,3360,7616,3389
11658,16244,11687,16273
3369,12510,3398,12539
3704,4060,3733,4089
6671,14624,6700,14653
7202,13494,7231,13523
7854,8675,7883,8704
4178,6063,4207,6092
6885,8950,6914,8979
12117,5382,12146,5411
10945,10464,10974,10493
9642,3449,9671,3478
4154,12644,4183,12673
2144,13369,2173,13398
5965,12448,5994,12477
10584,15705,10613,15734
8544,2652,8573,2681
3496,2873,3525,2902
1019,4268,1048,4297
8849,8915,8878,8944
15938,2763,15967,2792
3296,9338,3325,9367
7858,6685,7887,6714
13692,15818,13721,15847
8512,3141,8541,3170
13741,9871,13770,9900
10312,8601,10341,8630
3896,4494,3925,4523
13674,16162,13703,16191
7827,9782,7856,9811
617,12447,646,12476
14963,13312,14992,13341
9714,6849,9743,6878
8322,15876,8351,15905
11553,10297,11582,10326
11257,3037,11286,3066
7930,2539,7959,2568
4565,7042,4594,7071
3943,893,3972,922
9482,9368,9511,9397
7843,13598,7872,13627
6777,14951,6806,14980
14543,10929,14572,10958
1791,11894,1820,11923
8615,1737,8644,1766
10762,7461,10791,7490
10993,5165,11022,5194
15107,4986,15136,5015
2230,15031,2259,15060
9354,13829,9383,13858
10909,10369,10938,10398
13334,795,13363,824
3190,9373,3219,9402
10765,5510,10794,5539
1405,9531,1434,9560
1193,15787,1222,15816
7707,6430,7736,6459
9610,15562,9639,15591
5729,5,5758,34
13923,6804,13952,6833
1218,12875,1247,12904
4164,4068,4193,4097
9408,7570,9437,7599
13294,9401,13323,9430
244,4559,273,4588
3478,1347,3507,1376
2951,15269,2980,15298
15050,8786,15079,8815
955,2260,984,2289
897,1356,926,1385
7718,10722,7747,10751
14103,2834,14132,2863
11933,2929,11962,2958
104,1492,133,1521
14050,1574,14079,1603
166,13836,195,13865
14740,62,14769,91
9264,6649,9293,6678
6901,13541,6911,13570
4976,3340,5005,3369
5574,998,5603,1027
9990,15582,10019,15611
8542,1195,8571,1224
9640,13709,9669,13738
10187,16092,10216,16121
9813,6291,9842,6320
1482,8501,1511,8530
9299,1117,9328,1146
4201,552,4230,581
11040,991,11067,1020
9793,866,9822,895
1592,14320,1621,14349
11929,7639,11958,7668
5241,8324,5270,8353
3845,857,3874,886
16247,12604,16276,12633
7165,9161,7194,9190
13363,5851,13392,5880
12050,9657,12079,9686
1722,9381,1751,9410
11874,14824,11903,14853
2551,11848,2580,11877
2781,4836,2810,4865
11453,16108,11482,16137
5937,548,5966,577
4352,13641,4381,13670
5661,8190,5690,8219
5722,8633,5751,8662
10398,4937,10427,4966
10669,3098,10698,3127
14646,7178,14675,7207
1536,3471,1565,3500
11141,15619,11170,15648
14580,3384,14609,3413
15161,1507,15190,1536
4403,14093,4432,14122
8581,31,8610,60
10760,8764,10789,8793
15659,7695,15688,7724
6102,14095,6131,14124
4259,9540,4288,9569
13002,332,13031,361
10285,4841,10314,4870
10897,2589,10926,2618
7014,3732,7043,3761
11211,12620,11240,12649
11769,1750,11798,1779
13980,8084,14009,8113
16102,4120,16131,4149
13885,15209,13914,15238
15642,15335,15671,15364
14094,6865,14123,6894
2689,14047,2718,14076
5579,11871,5608,11900
12107,6684,12136,6713
8668,10906,8697,10935
3907,6791,3936,6820
12365,5053,12394,5082
6476,8279,6505,8308
5461,12270,5490,12299
14980,6850,15009,6878
5504,652,5533,681
3221,1851,3250,1880
4793,9771,4822,9800
13506,5794,13535,5823
12127,15243,12156,15272
1030,14655,1059,14684
5366,7839,5395,7868
1644,940,1673,969
13054,9989,13083,10018
2352,2119,2381,2148
14783,1351,14812,1380
14000,14408,14029,14437
7763,4589,7792,4618
1676,12450,1705,12479
2569,4094,2598,4123
717,16257,746,16286
6023,15542,6052,15571
11691,11099,11720,11128
7295,15858,7324,15887
3043,3591,3072,3620
8494,13136,8523,13165
3309,4021,3338,4050
6864,863,6893,892
4968,3082,4997,3111
4803,7448,4832,7477
6736,1807,6765,1836
11416,2812,11445,2841
5243,5456,5272,5485
13892,8517,13921,8546
13983,5473,14012,5502
10966,11069,10995,11098
11430,8182,11459,8211
16215,7353,16244,7382
15259,1490,15285,1519
13588,3295,13617,3324
9052,2708,9081,2737
7656,4652,7685,4681
10659,15018,10688,15047
1850,14203,1879,14232
7699,12528,7728,12557
10291,13446,10320,13475
5051,8976,5080,9005
14658,766,14687,795
13583,8617,13612,8646
3101,5321,3130,5350
14346,13413,14375,13442
12587,10324,12616,10353
9572,2730,9601,2759
8941,6128,8970,6157
10200,14647,10229,14676
12643,889,12672,918
1672,10391,1701,10420
4476,10003,4505,10032
13364,13929,13393,13958
186,9828,215,9856
14456,5822,14485,5851
13334,15606,13363,15635
12145,15162,12174,15191
10249,3972,10278,4001
5523,6424,5552,6453
11027,998,11056,1027
3438,10528,3467,10557
3659,6811,3688,6840
12990,2013,13019,2042
14266,1669,14295,1698
9426,10960,9455,10989
13216,13011,13245,13040
9361,9454,9390,9483
13181,7757,13210,7786
10205,14121,10234,14150
8743,15845,8772,15874
9287,12723,9316,12752
170,11740,199,11769
9846,349,9875,378
11782,11047,11811,11076
3248,6818,3277,6847
12468,9953,12497,9982
3293,6202,3322,6231
1684,13971,1713,14000
14649,14445,14678,14474
7666,5960,7695,5989
5278,1985,5307,2014
676,10829,705,10858
11264,928,11293,957
7577,9965,7606,9994
10340,14287,10369,14316
14255,867,14284,896
8079,13895,8108,13924
9485,10912,9514,10941
2365,15284,2394,15313
11903,11718,11932,11747
12170,5277,12199,5306
10004,8486,10033,8515
9423,7581,9452,7610
12040,14714,12069,14743
2263,10235,2292,10264
12995,9579,13024,9608
3410,1622,3439,1651
5231,15905,5260,15934
8307,7863,8336,7892
5198,3567,5227,3596
10752,7385,10781,7414
7985,7771,8014,7800
13178,4187,13207,4216
12573,15968,12602,15997
8256,1308,8285,1337
9743,10865,9772,10894
6330,13882,6359,13911
869,9665,898,9694
3224,9555,3253,9584
7672,4928,7701,4957
2520,15167,2549,15196
1376,12931,1405,12960
12622,10949,12651,10978
11222,8290,11251,8319
14496,3711,14525,3740
4872,3724,4901,3753
6035,213,6064,242
6245,10453,6274,10482
15531,385,15560,414
14963,11145,14992,11174
7709,14340,7738,14369
7032,10909,7061,10938
10788,16312,10817,16341
12059,729,12088,758
15756,2385,15785,2414
5822,14136,5851,14165
13035,11533,13064,11562
15499,4951,15528,4980
13725,2733,13754,2762
10824,4137,10853,4166
8527,2678,8556,2707
14977,15783,15006,15812
13290,11303,13319,11332
6202,12881,6231,12910
1278,4060,1307,4089
16051,8652,16080,8681
8365,9688,8391,9714
6567,202,6596,231
14065,6411,14094,6440
3153,14577,3182,14606
11799,5973,11828,6002
13920,11544,13949,11573
6893,6754,6922,6783
14277,3889,14306,3918
8713,15469,8742,15498
15594,14317,15623,14346
972,5455,1001,5484
1842,3403,1871,3432
12159,7295,12188,7324
1575,12027,1604,12056
5113,15169,5142,15198
13142,15942,13171,15971
880,13106,909,13135
11328,10373,11357,10402
8321,5404,8350,5433
1252,8425,1281,8454
8408,11401,8437,11430
13961,7160,13990,7189
4370,16205,4399,16234
246,8677,275,8706
13587,1595,13616,1624
16310,12134,16339,12163
7152,14986,7181,15015
6049,6414,6078,6443
6422,10364,6451,10393
11653,13178,11682,13207
687,3953,716,3982
679,815,708,844
12210,12101,12239,12130
9591,3369,9620,3398
10191,7109,10220,7138
5755,7554,5784,7583
3822,8125,3851,8154
6160,7512,6189,7541
1040,7476,1069,7505
12065,15178,12094,15207
6523,5767,6552,5796
12252,5751,12281,5780
918,13395,947,13424
14584,4892,14613,4921
8801,277,8830,306
15535,7641,15564,7670
1246,10269,1275,10298
2273,3233,2302,3262
11571,9063,11600,9092
12243,6446,12272,6475
13187,5843,13216,5872
14131,14974,14160,15003
1436,10459,1465,10488
14367,720,14396,749
12308,3898,12337,3927
2386,15768,2415,15797
8859,15133,8888,15162
13319,683,13348,712
11103,1442,11132,1471
10402,16254,10431,16283
8745,11560,8774,11589
11119,14940,11148,14969
13979,9461,14008,9490
9818,15867,9847,15896
8164,3809,8193,3838
16267,4515,16296,4544
3384,1512,3413,1541
1935,14015,1964,14044
15261,5407,15290,5436
14198,4702,14227,4731
